componr,competitorClub,competitorName,competitorDoB,competitorNation,speed,length,lengthPoints,judgeA,judgeB,judgeC,judgeD,judgeE,stylePoints,startGate,gatePoints,windSpeed,windPoints,totalPoints,fileid,series,place,date,ctype,judgeNameA,judgeNameB,judgeNameC,judgeNameD,judgeNameE,judgeNationA,judgeNationB,judgeNationC,judgeNationD,judgeNationE,country,gender
11,SV Schwarzach-Salzburg,KRAFT Stefan,13 MAY 1993,AUT,98.5,238.0,165.6,19.5,19.5,19.5,19.0,19.0,58.0,05,27.5,0.59,-8.5,242.6,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,Sprova IL,STJERNEN Andreas,30 JUL 1988,NOR,99.9,249.0,178.8,17.5,17.5,17.5,17.0,17.0,52.0,06,20.7,0.89,-12.8,238.7,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,WSV DJK Rastbuechl,FREUND Severin,11 MAY 1988,GER,98.7,236.5,163.8,18.5,19.0,18.5,18.5,18.5,55.5,05,27.5,0.68,-9.8,237.0,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,Hornindal Il,FANNEMEL Anders,13 MAY 1991,NOR,99.2,239.5,167.4,19.5,20.0,19.5,18.5,19.0,58.0,07,13.8,0.82,-11.8,227.4,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,UVB Hinzenbach-Oberoesterreich,HAYBOECK Michael,5 MAR 1991,AUT,98.9,224.0,148.8,19.0,18.5,18.5,18.5,18.0,55.5,05,27.5,0.64,-9.2,222.6,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,Kongsberg If,TANDE Daniel Andre,24 JAN 1994,NOR,99.4,229.5,155.4,18.5,18.5,19.0,19.0,19.0,56.5,06,20.7,0.76,-10.9,221.7,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,Kolbukameratene IL,GANGNES Kenneth,15 MAY 1989,NOR,99.4,219.0,142.8,18.5,18.5,18.5,18.0,18.5,55.5,05,27.5,0.43,-6.2,219.6,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,Tromsoe Skiklubb,FORFANG Johann Andre,4 JUL 1995,NOR,98.5,214.0,136.8,19.0,18.5,18.0,18.0,18.5,55.0,05,27.5,0.36,-5.2,214.1,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,SD Dolomiti,TEPES Jurij,14 FEB 1989,SLO,99.7,225.5,150.6,19.0,19.5,19.5,19.0,19.0,57.5,07,13.8,0.85,-12.2,209.7,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,SSC Toggenburg,AMMANN Simon,25 JUN 1981,SUI,99.3,231.5,157.8,16.5,17.0,16.5,17.0,17.0,50.5,07,13.8,0.93,-13.4,208.7,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,Soere Aal IL,JOHANSSON Robert,23 MAR 1990,NOR,98.8,227.5,153.0,18.5,18.5,19.0,18.5,18.5,55.5,07,13.8,1.10,-15.8,206.5,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,SG Nickelhuette Aue,FREITAG Richard,14 AUG 1991,GER,99.0,223.0,147.6,19.0,18.5,19.0,18.5,18.5,56.0,07,13.8,0.83,-12.0,205.4,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,TSV Siegsdorf,EISENBICHLER Markus,3 APR 1991,GER,98.9,225.5,150.6,19.0,18.5,19.0,18.5,18.5,56.0,07,13.8,1.15,-16.6,203.8,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,SV Innsbruck-Bergisel-Tirol,POPPINGER Manuel,19 MAY 1989,AUT,98.7,219.5,143.4,19.0,19.0,18.5,18.5,19.0,56.5,07,13.8,0.72,-10.4,203.3,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,Bekkelaget SK,HAUER Joachim,2 FEB 1991,NOR,98.8,217.0,140.4,18.5,19.0,19.0,17.5,18.5,56.0,07,13.8,0.66,-9.5,200.7,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,Kitano Construction Corp. Ski Club,TAKEUCHI Taku,20 MAY 1987,JPN,98.9,215.5,138.6,18.5,19.0,18.5,18.5,18.5,55.5,07,13.8,0.51,-7.3,200.6,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,WSS Wisla,ZYLA Piotr,16 JAN 1987,POL,98.9,216.0,139.2,18.5,18.5,18.5,18.0,18.5,55.5,07,13.8,0.68,-9.8,198.7,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,KS Eve-nement  Zakopane,STOCH Kamil,25 MAY 1987,POL,98.9,213.0,135.6,18.5,18.5,18.5,18.0,18.0,55.0,07,13.8,0.51,-7.3,197.1,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,Douanes - Chamonix,DESCOMBES SEVOIE Vincent,9 JAN 1984,FRA,100.0,230.5,156.6,18.0,18.5,19.0,17.0,17.5,54.0,09,"",1.16,-16.7,193.9,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,Tsuchiya Home Ski Team,KASAI Noriaki,6 JUN 1972,JPN,97.8,199.0,118.8,17.5,18.0,18.0,17.0,18.0,53.5,05,27.5,0.45,-6.5,193.3,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,Altius Nordic Ski Club,BOYD-CLOWES Mackenzie,13 JUL 1991,CAN,99.8,221.5,145.8,18.5,18.5,18.5,18.0,18.5,55.5,09,"",0.76,-10.9,190.4,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
11,LSK Lomnice nad Popelkou,KOZISEK Cestmir,9 NOV 1991,CZE,100.1,226.0,151.2,18.0,18.0,19.0,18.5,18.0,54.5,09,"",1.14,-16.4,189.3,2016-37459-4440-3815-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Vikersund (NOR),UN 14 FEB 2016,Flying Hill Individual,LISOVSKIY Vadim,STAHLHUT Erik,TERVAHARTIALA Pekka,LAUE Matt,ERIKSROED Inge,RUS,GER,FIN,USA,NOR,NOR,Gents
12,SK Triglav Kranj,PREVC Peter,20 SEP 1992,SLO,87.9,128.0,81.6,18.0,19.0,19.0,18.5,19.0,56.5,©08,"",0.24,-2.0,136.1,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,Kongsberg If,TANDE Daniel Andre,24 JAN 1994,NOR,88.3,126.5,78.9,18.5,19.0,19.0,18.5,19.0,56.5,09,-4.8,0.18,-1.5,129.1,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,Kolbukameratene IL,GANGNES Kenneth,15 MAY 1989,NOR,89.4,127.5,80.7,18.5,19.0,18.5,19.0,18.5,56.0,09,-4.8,0.43,-3.6,128.3,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,UVB Hinzenbach-Oberoesterreich,HAYBOECK Michael,5 MAR 1991,AUT,88.6,128.0,81.6,17.5,18.0,17.5,18.5,18.5,54.0,09,-4.8,0.40,-3.4,127.4,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,Hornindal Il,FANNEMEL Anders,13 MAY 1991,NOR,88.4,126.0,78.0,18.5,19.0,19.0,18.5,18.5,56.0,09,-4.8,0.41,-3.5,125.7,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,LSK Lomnice nad Popelkou,KOUDELKA Roman,9 JUL 1989,CZE,88.2,123.5,73.5,19.0,19.0,19.0,18.5,18.5,56.5,09,-4.8,0.13,-1.1,124.1,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,WSV DJK Rastbuechl,FREUND Severin,11 MAY 1988,GER,88.7,125.0,76.2,19.0,19.0,18.5,19.0,19.0,57.0,09,-4.8,0.65,-5.5,122.9,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,Tsuchiya Home Ski Team,KASAI Noriaki,6 JUN 1972,JPN,88.2,126.0,78.0,18.5,18.5,18.5,18.5,18.5,55.5,09,-4.8,0.71,-6.0,122.7,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,Tromsoe Skiklubb,FORFANG Johann Andre,4 JUL 1995,NOR,88.5,121.5,69.9,19.0,18.5,18.5,19.0,18.0,56.0,09,-4.8,-0.14,1.4,122.5,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,SC 1906 Oberstdorf,GEIGER Karl,11 FEB 1993,GER,88.8,120.5,68.1,17.5,18.0,17.5,18.0,18.0,53.5,08,"",0.31,-2.6,119.0,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,SV Schwarzach-Salzburg,KRAFT Stefan,13 MAY 1993,AUT,88.2,123.0,72.6,18.5,18.5,18.5,18.5,18.5,55.5,09,-4.8,0.69,-5.8,117.5,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,Sprova IL,STJERNEN Andreas,30 JUL 1988,NOR,88.9,122.0,70.8,18.0,18.0,18.0,18.0,18.5,54.0,09,-4.8,0.46,-3.9,116.1,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,Megmilk Snow Brand Ski Team,ITO Daiki,27 DEC 1985,JPN,88.4,120.5,68.1,18.5,18.5,18.5,18.0,18.5,55.5,09,-4.8,0.34,-2.9,115.9,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,SG Nickelhuette Aue,FREITAG Richard,14 AUG 1991,GER,88.3,120.0,67.2,18.0,18.5,18.0,18.5,18.5,55.0,09,-4.8,0.30,-2.5,114.9,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,TS Wisla Zakopane,MURANKA Klemens,31 AUG 1994,POL,87.8,119.0,65.4,18.0,17.5,17.5,17.5,17.5,52.5,08,"",0.49,-4.1,113.8,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,KS Eve-nement  Zakopane,HULA Stefan,29 SEP 1986,POL,88.5,121.0,69.0,17.5,18.0,17.5,18.0,18.0,53.5,09,-4.8,0.48,-4.1,113.6,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,Bekkelaget SK,HAUER Joachim,2 FEB 1991,NOR,88.1,120.0,67.2,18.0,18.0,18.0,18.5,18.0,54.0,09,-4.8,0.36,-3.0,113.4,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,Kitano Construction Corp. Ski Club,TAKEUCHI Taku,20 MAY 1987,JPN,88.2,119.0,65.4,18.0,18.0,18.0,18.5,18.0,54.0,09,-4.8,0.24,-2.0,112.6,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,SV Innsbruck-Bergisel-Tirol,POPPINGER Manuel,19 MAY 1989,AUT,87.7,119.0,65.4,18.5,18.5,18.0,18.0,18.0,54.5,09,-4.8,0.43,-3.6,111.5,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,SSC Toggenburg,AMMANN Simon,25 JUN 1981,SUI,88.7,120.0,67.2,17.5,17.0,17.5,16.5,16.5,51.0,09,-4.8,0.28,-2.4,111.0,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,SK Triglav Kranj,KRANJEC Robert,16 JUL 1981,SLO,88.5,117.5,62.7,17.5,18.0,18.0,18.0,18.0,54.0,09,-4.8,0.17,-1.4,110.5,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,Ssk Menges,LANISEK Anze,20 APR 1996,SLO,88.7,118.0,63.6,18.0,18.0,18.0,18.0,18.0,54.0,09,-4.8,0.30,-2.5,110.3,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
12,Dukla Liberec,JANDA Jakub,27 APR 1978,CZE,88.3,119.0,65.4,18.0,18.0,17.5,18.0,18.0,54.0,09,-4.8,0.56,-4.7,109.9,2016-37460-4402-3734-RL1.pdf,FIS SKI JUMPING WORLD CUP PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Large Hill Individual,GOEBEL Angelika,TANAKA Shinya,KARJALAINEN Pirjo,WINKLER Juergen,OGRAJENSEK Luca,GER,CAN,FIN,AUT,SLO,FIN,Gents
13,KURARAY,TAKANASHI Sara,8 OCT 1996,JPN,84.6,96.5,73.0,18.0,18.0,17.5,18.5,18.0,54.0,18,,0.36,-2.3,124.7,2016-37460-4441-3735-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Normal Hill Individual,KARJALAINEN Pirjo,GOEBEL Angelika,OGRAJENSEK Luca,TANAKA Shinya,WINKLER  Juergen,FIN,GER,SLO,CAN,AUT,FIN,Ladies
13,SD Zabrdje,VTIC Maja,27 JAN 1988,SLO,85.1,94.0,68.0,17.5,17.5,18.0,18.5,17.5,53.0,18,,0.34,-2.2,118.8,2016-37460-4441-3735-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Normal Hill Individual,KARJALAINEN Pirjo,GOEBEL Angelika,OGRAJENSEK Luca,TANAKA Shinya,WINKLER  Juergen,FIN,GER,SLO,CAN,AUT,FIN,Ladies
13,WSV Eisenerz-Steiermark,IRASCHKO-STOLZ Daniela,21 NOV 1983,AUT,84.6,93.0,66.0,18.5,17.5,18.0,18.0,17.5,53.5,18,,0.31,-2.0,117.5,2016-37460-4441-3735-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Normal Hill Individual,KARJALAINEN Pirjo,GOEBEL Angelika,OGRAJENSEK Luca,TANAKA Shinya,WINKLER  Juergen,FIN,GER,SLO,CAN,AUT,FIN,Ladies
13,Tsuchiya Home Ski Team,ITO Yuki,10 MAY 1994,JPN,84.6,93.5,67.0,18.5,17.5,18.0,18.5,18.0,54.5,18,,0.68,-4.4,117.1,2016-37460-4441-3735-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Normal Hill Individual,KARJALAINEN Pirjo,GOEBEL Angelika,OGRAJENSEK Luca,TANAKA Shinya,WINKLER  Juergen,FIN,GER,SLO,CAN,AUT,FIN,Ladies
13,SC Waldzell-Oberoesterreich,SEIFRIEDSBERGER Jacqueline,20 JAN 1991,AUT,84.7,94.5,69.0,17.0,17.0,16.5,17.0,17.0,51.0,18,,0.62,-4.0,116.0,2016-37460-4441-3735-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Normal Hill Individual,KARJALAINEN Pirjo,GOEBEL Angelika,OGRAJENSEK Luca,TANAKA Shinya,WINKLER  Juergen,FIN,GER,SLO,CAN,AUT,FIN,Ladies
13,SV Schwarzach-Salzburg,HOELZL Chiara,18 JUL 1997,AUT,84.6,93.0,66.0,16.5,17.0,16.0,16.5,16.0,49.0,18,,0.62,-4.0,111.0,2016-37460-4441-3735-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Normal Hill Individual,KARJALAINEN Pirjo,GOEBEL Angelika,OGRAJENSEK Luca,TANAKA Shinya,WINKLER  Juergen,FIN,GER,SLO,CAN,AUT,FIN,Ladies
13,Matsumoto University,IWABUCHI Kaori,28 APR 1993,JPN,84.2,90.0,60.0,16.0,16.5,16.5,16.5,16.0,49.0,18,,0.27,-1.7,107.3,2016-37460-4441-3735-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Lahti (FIN),FRI 19 FEB 2016,Normal Hill Individual,KARJALAINEN Pirjo,GOEBEL Angelika,OGRAJENSEK Luca,TANAKA Shinya,WINKLER  Juergen,FIN,GER,SLO,CAN,AUT,FIN,Ladies
